x_out,y_out
0.003429063130170107,-0.0006023570313118398
0.030564863234758377,-0.0020557737443596125
0.05731837451457977,-0.003006912302225828
0.08194611221551895,-0.004232112318277359
0.10537752509117126,-0.005949750076979399
0.12775753438472748,-0.006641607731580734
0.1489826887845993,-0.005900429096072912
0.16791585087776184,-0.005111974198371172
0.18595020473003387,-0.00543200271204114
0.20262181758880615,-0.006007617339491844
0.21892791986465454,-0.00610500480979681
0.23376314342021942,-0.0056296465918421745
0.24851654469966888,-0.004567490890622139
0.26158174872398376,-0.003005819860845804
0.2741658389568329,-0.0015780660323798656
0.285674512386322,1.0448166904097889e-05
0.29627376794815063,0.001627074321731925
0.306110143661499,0.002832955913618207
0.3088531494140625,0.0031064909417182207
0.3088616132736206,0.0032016464974731207
0.3088415861129761,0.0031703526619821787
0.3088539242744446,0.0031591805163770914
