x_out,y_out
0.0021183264907449484,-0.5002740621566772
0.011836706660687923,-0.5008335709571838
0.020583277568221092,-0.5015650391578674
0.030833236873149872,-0.5023812055587769
0.039313241839408875,-0.5029623508453369
0.04736862704157829,-0.5036319494247437
0.05636746436357498,-0.504311203956604
0.06441612541675568,-0.50474613904953
0.0726708397269249,-0.5051702260971069
0.08053477853536606,-0.5055406093597412
0.08795870095491409,-0.5060180425643921
0.09496449679136276,-0.5063750147819519
0.1029268130660057,-0.5061923265457153
0.111445352435112,-0.5053104162216187
0.11830132454633713,-0.5048553943634033
0.1250804215669632,-0.5045111179351807
0.13147194683551788,-0.5041388273239136
0.13726018369197845,-0.5039005875587463
0.14404520392417908,-0.5032766461372375
0.14952605962753296,-0.5028943419456482
0.15644270181655884,-0.5021274089813232
0.16239260137081146,-0.5020521879196167
0.16763995587825775,-0.5023861527442932
0.17301897704601288,-0.5025004744529724
0.17816007137298584,-0.5027000308036804
0.18331103026866913,-0.5027176737785339
0.1885291039943695,-0.5029934048652649
0.1933552473783493,-0.5034623146057129
0.19775669276714325,-0.5038102865219116
0.20277047157287598,-0.5036986470222473
0.20751939713954926,-0.5035349130630493
0.21202430129051208,-0.5031838417053223
0.21639370918273926,-0.5031009912490845
0.22068198025226593,-0.5029315948486328
0.22488953173160553,-0.5028545260429382
0.22904075682163239,-0.5024102330207825
0.2331862598657608,-0.5021710395812988
0.23690509796142578,-0.5022429823875427
0.24059776961803436,-0.5023335814476013
0.24408355355262756,-0.5025454163551331
0.2478732466697693,-0.5026662349700928
0.2510052025318146,-0.5031004548072815
0.25450608134269714,-0.503040611743927
0.25830766558647156,-0.5031386017799377
0.262154757976532,-0.5039014220237732
0.2657504379749298,-0.5047619342803955
0.2685486376285553,-0.5055205225944519
0.2715589106082916,-0.5060842633247375
0.2743767201900482,-0.5067592859268188
0.27676257491111755,-0.5070044994354248
0.28012627363204956,-0.507480800151825
0.28200799226760864,-0.5087073445320129
0.28419169783592224,-0.5092334151268005
0.28723180294036865,-0.5091670751571655
0.28989872336387634,-0.5093404054641724
0.29217272996902466,-0.5094805359840393
0.29467859864234924,-0.5095663666725159
0.29740551114082336,-0.5098056793212891
0.29974573850631714,-0.5099246501922607
0.30296069383621216,-0.5099088549613953
0.30393317341804504,-0.510382890701294
0.3043282628059387,-0.5099532604217529
0.3042932450771332,-0.5100399255752563
0.30429714918136597,-0.5100188255310059
