x_out,y_out
-0.7548341155052185,-0.8189197778701782
-0.7562112808227539,-0.8203385472297668
-0.757493257522583,-0.8215636014938354
-0.7588561177253723,-0.8227260112762451
-0.7597286701202393,-0.8237489461898804
-0.7614461183547974,-0.8256601095199585
-0.7628026604652405,-0.826987087726593
-0.7640811204910278,-0.8281089663505554
-0.7652687430381775,-0.8291988968849182
-0.7663049101829529,-0.8299785852432251
-0.767393171787262,-0.831271767616272
-0.7690476179122925,-0.8334259986877441
-0.7703251242637634,-0.835004985332489
-0.7709726095199585,-0.835881769657135
-0.7722499966621399,-0.8378152847290039
-0.7730467319488525,-0.8391284942626953
-0.7737810015678406,-0.8400974869728088
-0.7746530771255493,-0.8417499661445618
-0.7753503918647766,-0.8432030081748962
-0.7756838202476501,-0.8443717956542969
-0.7756645083427429,-0.8443383574485779
