Kp_DE,Ki_DE,Kd_DE,1 - alfa,alfa,Num_exp,Min_Global_exp,Best_exp,Best_exp_min
1.0765686213846175,1.2160766382992731,0.001,2.9623646781236483e-234,1.0,0,1.1721565113945873,0,1.1721565113945873
0.1274226006591323,0.001,1.6941086939900558,0.9673867653329032,0.03261323466709676,1,1.37317310350327,0,1.1721565113945873
