time,x,y
0.010672,0.0488542802631855,-0.439655601978302
0.081168,0.048910994455218314,-0.4395865350961685
0.129954,0.04882020492106676,-0.43977097719907754
0.199713,0.04867563612386584,-0.4398589326441287
0.230008,0.04863794038183987,-0.43972631846368304
0.262813,0.048592925420813254,-0.4397413222804665
0.297901,0.04856141494809463,-0.4397518249522149
0.329106,0.04868707133799008,-0.4396921305377631
0.358057,0.048479645837629315,-0.43978442807630136
0.389548,0.048629832960664365,-0.4397149527246237
0.416792,0.04875092867836296,-0.4396176915290093
0.444866,0.0486592745003845,-0.43964529202833724
0.473464,0.0486236698083502,-0.43963610943673515
0.505332,0.04874661447174304,-0.43956250122748736
0.532661,0.04865133046703406,-0.4396125239143177
0.566684,0.0487325007291417,-0.43958038622206275
0.595745,0.04863307117921576,-0.4397488184158611
0.625523,0.04856471883904661,-0.4397985570797548
0.655892,0.04871267569418954,-0.43969011736099495
0.686176,0.0484598514402841,-0.43981364967951375
0.721632,0.048625319910591255,-0.4396635157045765
0.751338,0.0486048614469983,-0.43964300091305675
0.782778,0.04855210334971273,-0.4396688736942163
0.815468,0.04850804135839449,-0.43974259577460345
0.852469,0.04863219835309401,-0.43967143652426277
0.884058,0.04860471650524685,-0.439654410583883
0.91692,0.04885516862267876,-0.4395564650418129
0.947841,0.048870826613269615,-0.4395376044954097
1.063531,0.048779012780342156,-0.4395746041249896
1.099178,0.0490186653183575,-0.4396581177153354
1.133784,0.04886809752908079,-0.43970070749190604
1.171554,0.04903214920628776,-0.439574943271945
1.200497,0.04914698538033263,-0.4394869083179722
1.231213,0.04921787679983841,-0.4394611181626302
1.261714,0.04915309899107184,-0.43947586847014297
2.059107,0.04908373869596815,-0.4394847274111404
2.098625,0.049066529219321676,-0.43950625302401036
2.156017,0.04908856340396462,-0.43940813173259086
2.203739,0.04910398733321469,-0.43933944682859727
2.290651,0.04907561824413685,-0.43941044853536626
2.325731,0.04905575988178237,-0.43946014973010455
