x_out,y_out
-1.216355800628662,-1.1378298997879028
-1.1986804008483887,-1.186362624168396
-1.1468214988708496,-1.2997692823410034
-1.0584406852722168,-1.393572211265564
-0.9467706680297852,-1.4625171422958374
-0.8132906556129456,-1.5064369440078735
-0.6788526773452759,-1.518742561340332
-0.5404327511787415,-1.5044646263122559
-0.4106208086013794,-1.469689965248108
-0.2977612018585205,-1.4171557426452637
-0.17974889278411865,-1.3428024053573608
-0.08270671218633652,-1.2637763023376465
0.0023811738938093185,-1.1803114414215088
0.08015768229961395,-1.0884581804275513
0.14457298815250397,-0.9994091391563416
0.1923867166042328,-0.9240139722824097
0.23502866923809052,-0.8496840596199036
0.281291663646698,-0.7604033946990967
0.3185572922229767,-0.680627167224884
0.3371300995349884,-0.6382020711898804
0.3575991094112396,-0.5894952416419983
0.3860199451446533,-0.5201603770256042
0.41078299283981323,-0.45780396461486816
0.4393468201160431,-0.37821072340011597
0.4638496935367584,-0.30637502670288086
0.4880999028682709,-0.23093585669994354
0.5073441863059998,-0.16944783926010132
0.5255557894706726,-0.10998053103685379
0.5447655320167542,-0.04618744179606438
0.5650553107261658,0.021460015326738358
0.5832993388175964,0.08139012008905411
0.6010059714317322,0.13956592977046967
0.6198965311050415,0.20072661340236664
0.6430102586746216,0.2592315971851349
0.6565083861351013,0.2953631579875946
0.6822043061256409,0.32287272810935974
0.7167451977729797,0.3418223261833191
0.75580233335495,0.35352760553359985
0.8035464882850647,0.35723766684532166
0.8502929210662842,0.35202643275260925
0.8964806795120239,0.3397131562232971
0.9397844076156616,0.3219411373138428
0.9780991673469543,0.29994815587997437
1.0110715627670288,0.27731001377105713
1.0416359901428223,0.2517164349555969
1.0702288150787354,0.22339119017124176
1.0977730751037598,0.19122658669948578
1.1224480867385864,0.1579900085926056
1.1443268060684204,0.12424230575561523
1.1636848449707031,0.09073351323604584
1.1806838512420654,0.05747467279434204
1.1960164308547974,0.024724431335926056
1.209556221961975,-0.006336510181427002
1.221051573753357,-0.03625918924808502
1.232954740524292,-0.0680873841047287
1.2432632446289062,-0.09689338505268097
1.2531670331954956,-0.12548765540122986
1.262145757675171,-0.15320052206516266
1.2702633142471313,-0.1794680953025818
1.2779960632324219,-0.2052815705537796
1.2861356735229492,-0.2321016788482666
1.2927321195602417,-0.2563169002532959
1.2989734411239624,-0.2797324061393738
1.3047940731048584,-0.3024352192878723
1.3104373216629028,-0.32428139448165894
1.315839171409607,-0.3454247713088989
1.321025013923645,-0.36584699153900146
1.325992465019226,-0.38555026054382324
1.3308284282684326,-0.4045606851577759
1.335464358329773,-0.422961562871933
1.3392435312271118,-0.4378041625022888
1.3432657718658447,-0.4535185694694519
1.3471862077713013,-0.46876847743988037
1.3502944707870483,-0.4808526039123535
1.3526204824447632,-0.48999935388565063
1.3559317588806152,-0.502731442451477
1.359781265258789,-0.5176802277565002
1.362998127937317,-0.5297420024871826
1.3663499355316162,-0.542609691619873
1.3700166940689087,-0.5561211705207825
