x_out,y_out
0.0036810478195548058,0.4993932843208313
0.0308583565056324,0.4980939030647278
0.05701528489589691,0.49630922079086304
0.08176995813846588,0.49370384216308594
0.10478883236646652,0.4912559390068054
0.1275082379579544,0.4897400438785553
0.14799343049526215,0.48911425471305847
0.1681499034166336,0.48892539739608765
0.18645936250686646,0.48917868733406067
0.2031678706407547,0.4891493320465088
0.2199416160583496,0.48933470249176025
0.23477937281131744,0.48964452743530273
0.24872741103172302,0.4890729486942291
0.2617952227592468,0.4883253872394562
0.27480843663215637,0.4881618022918701
0.2865851819515228,0.48803332448005676
0.29746681451797485,0.4873879551887512
0.30676931142807007,0.4864061772823334
0.3140014708042145,0.4856337308883667
0.3138212263584137,0.4853893220424652
