time,x,y
0.01183,0.07749808579683304,-0.4695731997489929
0.066617,0.07747800052165985,-0.4696121990680694
0.112829,0.07746394082903861,-0.46963949859142295
0.154275,0.07745409904420375,-0.4696586082577705
0.196256,0.07746117069274186,-0.4696148539721965
0.239604,0.07744389203950762,-0.4696329885321855
0.277321,0.07744186197157203,-0.46966329589670885
0.317237,0.07755087864503114,-0.46960090659688103
0.354543,0.07757470619155361,-0.46947844866753746
0.395765,0.07753163479796425,-0.4695458733110506
0.434816,0.07730675421279631,-0.46960328083715985
0.485716,0.07751190987711522,-0.46944518827435877
0.521881,0.07744064037243288,-0.46954580108450106
0.564816,0.07753814133969776,-0.4694917576719162
0.60497,0.07745990764178318,-0.4696752095268354
0.639067,0.07741047717883424,-0.46970015514218105
0.693913,0.07738868116764193,-0.4696569365643094
0.732624,0.07733094223935977,-0.46977251526393904
0.778705,0.07729052498956226,-0.4698534203536797
0.819697,0.07725618900372377,-0.4698642239051304
0.858417,0.07730320553044134,-0.46978084162414757
0.895821,0.07733611709914365,-0.4697224740274596
0.935002,0.07730141617784134,-0.46985539703185286
0.972384,0.07727070611268741,-0.4698239081703668
1.014164,0.07726942845270358,-0.4698425193152955
1.054325,0.07724103921313807,-0.4699033172593009
1.125279,0.07722116674544222,-0.4699458758201047
1.162993,0.07722877180470292,-0.4700079874312968
1.205363,0.0772074855975835,-0.4699446778775517
1.244148,0.07719258525259991,-0.46990036118993006
1.28462,0.07718215501111139,-0.46986933950859494
1.323326,0.07719364271621876,-0.46995820286864765
1.35992,0.07716050326071859,-0.4700320569485059
1.400043,0.07720270013282574,-0.4699592019584518
1.438862,0.07719930041659785,-0.46992817698187817
1.478479,0.07719692061523833,-0.4699064594982766
1.516452,0.07720307115839091,-0.4698874306415609
1.558079,0.0771827002156607,-0.4699078526312673
1.59628,0.07719076771062436,-0.46991998437545635
1.630438,0.0771584907568025,-0.470005304003272
1.666666,0.0771844202853808,-0.46997038152730414
1.704751,0.07719759769283717,-0.4699974252665159
1.743634,0.07720682187805662,-0.47001635588396407
1.780271,0.07720218563825948,-0.4699681847297368
1.821822,0.07719894027040147,-0.4699344649217776
1.856422,0.07719666851290087,-0.46991086105620616
1.893658,0.07719010725527618,-0.4699511564779384
1.928523,0.07723067383405297,-0.4700256224379611
1.96808,0.07721247152791132,-0.4699755206837227
2.005865,0.07719292604341106,-0.4699880229029833
2.038375,0.07719937194774347,-0.4700320455050116
2.079716,0.07693638737572092,-0.46986896443674475
2.119881,0.07701246127387881,-0.4698527440807884
2.155141,0.07694195140829384,-0.46976200538547486
2.19212,0.0768866824666807,-0.46971166688571525
2.229865,0.0769781886331344,-0.4698861697401514
2.264207,0.07693472436611583,-0.4697554520130294
2.298781,0.07688811224779796,-0.46983764051915167
2.337836,0.07686353486236848,-0.4697130415406293
2.376962,0.07700231455782892,-0.4697787528729962
4.639477,0.07693484870705893,-0.46971021154002035
4.677247,0.07686425163030348,-0.4697408570938605
4.72337,0.0769637946245651,-0.4697723136211741
4.757561,0.07708389354450566,-0.46976792237219367
4.794573,0.07685555249345445,-0.46968407824377223
4.831337,0.07694308271929125,-0.469784013195018
4.864732,0.07701897638685654,-0.46980252289198443
4.898637,0.07706572276704515,-0.46987531976298313
4.928992,0.07685088628179931,-0.4697676159687546
4.963871,0.07694479633920365,-0.4697856714748735
4.995715,0.07701379673368813,-0.4698635237710055
5.027357,0.07695476618092216,-0.46979648948783304
5.065901,0.07689889828042855,-0.4698010907247885
5.104574,0.07685979075008302,-0.4698043115906573
5.139721,0.07683917688073286,-0.46975894804605434
5.172737,0.07694168030936616,-0.4698540620512367
5.211019,0.07690753462715316,-0.469855195954901
5.244934,0.07686397652787326,-0.4698329226899379
5.278705,0.07696584393256556,-0.46985828873612123
5.311514,0.07692795615167972,-0.46974518893130957
5.350344,0.07688337449769267,-0.4698304563619478
5.379358,0.07698541948376161,-0.46984347312653546
5.411113,0.07694165903751694,-0.4697348180045996
5.443044,0.07691102672514569,-0.4696587594192445
5.474705,0.07693980847028967,-0.46972630722213327
5.510301,0.07686232328374835,-0.4698558003904618
5.541667,0.07681160628767567,-0.46983351566806814
5.577747,0.07679063302258879,-0.4697663911272165
5.608914,0.07692912151799759,-0.469760289754704
5.636832,0.07685836505165013,-0.46976665822303765
5.664523,0.07700530510037361,-0.4699800512924346
5.695437,0.07694103692593626,-0.46988196583729847
5.729216,0.07689604920383013,-0.4698133060187032
5.760675,0.07687909984156491,-0.469713701029117
5.795828,0.07684593184287847,-0.46974313880368723
5.829563,0.07682271424379795,-0.4697637452458864
5.864368,0.07679840859187438,-0.4697175518316893
5.89486,0.07679620936998681,-0.4696982162147768
5.927571,0.07690370618146924,-0.46975108383745007
5.964747,0.0768405743160803,-0.4697602140809599
5.999349,0.07696054437789035,-0.4698687974148842
6.029799,0.07687547272764542,-0.46989950323836965
6.062747,0.07685015426502653,-0.46982558219945303
6.095577,0.07677550592520058,-0.4697008366835227
6.123569,0.07688921377011888,-0.4697529181655722
6.154459,0.07697670613193638,-0.46984984113489925
6.184487,0.07705937269454091,-0.4698187047600819
6.221112,0.07689256181505742,-0.4697346194636873
6.253348,0.076876658669424,-0.4696586204406058
6.281929,0.07686552646748063,-0.4696054211244488
6.320132,0.07685773392612025,-0.46956818160313896
6.351126,0.07680839373733599,-0.4696321825169421
6.389446,0.07680319897180993,-0.4696384576944538
6.417884,0.07692329964332122,-0.4697221632392823
6.448412,0.07686881837154066,-0.46968844442706636
6.486134,0.07692947618000949,-0.4698401325583352
6.52722,0.07688795668168139,-0.4697840227234289
6.653171,0.0768588930328517,-0.4697447458389945
6.708142,0.07684633359033666,-0.4697133449354254
6.750768,0.07687994099957904,-0.46981596185236546
6.806316,0.0768659487874529,-0.4699025369031088
6.845401,0.07698184255340247,-0.4698555917978286
6.890346,0.07693564819797857,-0.46985626677751535
6.922642,0.0768498579586892,-0.46967069230532643
6.955187,0.07695229971883139,-0.46974163398582924
7.000696,0.07702086629603513,-0.46984194220907916
7.031173,0.07695192976289933,-0.4697852894789497
7.062012,0.07694707903708776,-0.4699138785986665
7.098692,0.07691294764888319,-0.46977484821398996
7.138723,0.07689092875310205,-0.4696867805658177
7.170209,0.07684615874838725,-0.4696636765556411
7.216026,0.0768441765227549,-0.4696089604049736
7.247756,0.07682472875744531,-0.46973509639351263
7.278692,0.0768109856816262,-0.4697073324014156
7.311024,0.0767500906328848,-0.46978662078008915
7.365225,0.07671220266802546,-0.46962586507298654
7.425294,0.07672585834849284,-0.4696163686669734
7.483996,0.0767030050640492,-0.4695027636279471
7.535197,0.07667250148451644,-0.4694748636834686
